date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
2020-12-18,US,OK,,40,,,iso1:us#iso2:us-ok,251760,2161,325953,1186219,700,,8104,1880,,1147,1023,474,,3556,,,,0.267,,80.9,0.04,1.01,0.1,0.79,,0.89,5,,,17,
2020-12-19,US,OK,,40,,,iso1:us#iso2:us-ok,255868,2189,328230,1192512,700,,7770,1867,,1137,995,452,,4108,,,,0.27,,81.3,0.04,1.0,0.1,0.76,,0.88,5,,,28,
2020-12-20,US,OK,,40,,,iso1:us#iso2:us-ok,260838,2212,330205,1198974,700,,7457,1884,,1139,1002,474,,4970,,,,0.267,,83.6,0.04,1.0,0.1,0.78,,0.88,5,,,23,
2020-12-21,US,OK,,40,,,iso1:us#iso2:us-ok,263434,2218,333638,1207492,700,,7183,1939,,1127,980,486,,2596,,,,0.267,,85.4,0.04,1.0,0.1,0.77,,0.87,5,,,6,
2020-12-22,US,OK,,40,,,iso1:us#iso2:us-ok,265620,2240,337567,1218959,700,,7655,1924,,1126,990,486,,2186,,,,0.264,,85.3,0.04,1.0,0.1,0.78,,0.88,5,,,22,
2020-12-23,US,OK,,40,,,iso1:us#iso2:us-ok,269276,2283,341230,1228456,700,,7939,1984,,1115,988,498,,3656,,,,0.266,,86.8,0.04,1.0,0.1,0.8,,0.89,5,,,43,
2020-12-24,US,OK,,40,,,iso1:us#iso2:us-ok,272553,2328,344420,1236471,700,,7656,1952,,1105,978,507,,3277,,,,0.27,,87.9,0.04,1.0,0.1,0.8,,0.89,5,,,45,
2020-12-25,US,OK,,40,,,iso1:us#iso2:us-ok,272553,2328,345546,1239429,700,,6945,1900,,1111,945,519,,0,,,,0.269,,75.1,0.05,1.01,0.1,0.76,,0.85,5,,,0,
2020-12-26,US,OK,,40,,,iso1:us#iso2:us-ok,276508,2357,346838,1241633,700,,6977,1946,,1116,950,516,,3955,,,,0.275,,74.5,0.05,1.01,0.1,0.76,,0.85,3,,,29,
2020-12-27,US,OK,,40,,,iso1:us#iso2:us-ok,279139,2370,348916,1246812,700,,7188,1988,,1112,947,518,,2631,,,,0.281,,66.1,0.05,1.02,0.1,0.76,,0.85,3,,,13,
2020-12-28,US,OK,,40,,,iso1:us#iso2:us-ok,282587,2383,352800,1254360,700,,7130,2066,,1117,974,533,,3448,,,,0.29,,69.1,0.05,1.03,0.1,0.79,,0.87,3,,,13,
2020-12-29,US,OK,,40,,,iso1:us#iso2:us-ok,283781,2405,357189,1263516,700,,7555,2061,,1130,1003,521,,1194,,,,0.306,,65.6,0.05,1.04,0.1,0.8,,0.89,3,,,22,
2020-12-30,US,OK,,40,,,iso1:us#iso2:us-ok,287030,2453,359341,1267215,700,,8127,2110,,1127,1003,514,,3249,,,,0.318,,64.1,0.06,1.05,0.1,0.81,,0.89,3,,,48,
2020-12-31,US,OK,,40,,,iso1:us#iso2:us-ok,290936,2489,362630,1273797,700,,8028,2061,,1127,995,505,,3906,,,,0.328,,66.4,0.05,1.06,0.1,0.79,,0.88,3,,,36,
2021-01-01,US,OK,,40,,,iso1:us#iso2:us-ok,290936,2489,364792,1279099,700,,7709,1996,,1109,965,492,,0,,,,0.327,,66.4,0.05,1.06,0.1,0.77,,0.87,3,,,0,
2021-01-02,US,OK,,40,,,iso1:us#iso2:us-ok,296055,2527,366455,1282558,700,,7460,2007,,1128,978,511,,5119,,,,0.324,,70.6,0.05,1.07,0.1,0.77,,0.87,3,,,38,
2021-01-03,US,OK,,40,,,iso1:us#iso2:us-ok,304072,2547,368204,1286220,700,,7403,2029,,1111,958,508,,8017,,,,0.329,,90.0,0.04,1.07,0.1,0.77,,0.86,5,,,20,
2021-01-04,US,OK,,40,,,iso1:us#iso2:us-ok,306771,2552,371315,1291995,700,,7238,2066,,1117,993,518,,2699,,,,0.33,,87.3,0.04,1.06,0.1,0.81,,0.89,5,,,5,
2021-01-05,US,OK,,40,,,iso1:us#iso2:us-ok,308268,2571,375644,1299842,700,,7602,2152,,1127,1009,521,,1497,,,,0.337,,88.4,0.04,1.06,0.1,0.82,,0.9,5,,,19,
2021-01-06,US,OK,,40,,,iso1:us#iso2:us-ok,311573,2633,380091,1310174,700,,8306,2149,,1136,1032,533,,3305,,,,0.326,,88.6,0.04,1.05,0.1,0.84,,0.91,5,,,62,
2021-01-07,US,OK,,40,,,iso1:us#iso2:us-ok,315354,2672,384018,1319698,700,,8359,2137,,1152,1032,519,,3781,,,,0.318,,88.2,0.04,1.04,0.1,0.81,,0.9,5,,,39,
2021-01-08,US,OK,,40,,,iso1:us#iso2:us-ok,320586,2703,387254,1328528,700,,8383,2107,,1145,1018,507,,5232,,,,0.312,,107.0,0.03,1.03,0.1,0.8,,0.89,5,,,31,
2021-01-09,US,OK,,40,,,iso1:us#iso2:us-ok,324875,2738,389566,1335617,700,,8028,2054,,1151,1042,526,,4289,,,,0.303,,104.0,0.03,1.01,0.1,0.83,,0.91,5,,,35,
2021-01-10,US,OK,,40,,,iso1:us#iso2:us-ok,331362,2761,391242,1340796,700,,7775,2044,,1136,1011,519,,6487,,,,0.297,,98.5,0.04,1.0,0.1,0.81,,0.89,5,,,23,
2021-01-11,US,OK,,40,,,iso1:us#iso2:us-ok,335247,2775,394065,1347559,700,,7381,2187,,1142,1017,519,,3885,,,,0.29,,102.8,0.03,0.98,0.1,0.81,,0.89,5,,,14,
2021-01-12,US,OK,,40,,,iso1:us#iso2:us-ok,337457,2804,397310,1357289,700,,7606,2032,,1137,1015,522,,2210,,,,0.274,,105.4,0.03,0.96,0.1,0.81,,0.89,5,,,29,
2021-01-13,US,OK,,40,,,iso1:us#iso2:us-ok,341364,2848,400498,1367159,700,,8241,1986,,1138,1008,518,,3907,,,,0.264,,107.6,0.03,0.94,0.1,0.8,,0.89,5,,,44,
2021-01-14,US,OK,,40,,,iso1:us#iso2:us-ok,344506,2882,403043,1376514,700,,8222,2017,,1144,1016,516,,3142,399900,160035,26117,0.251,,105.2,0.03,0.93,0.1,0.8,,0.89,5,0.04,0.007,34,187266
2021-01-15,US,OK,,40,,,iso1:us#iso2:us-ok,348044,2925,405713,1385114,700,,8099,1983,,1147,1039,527,,3538,424000,173162,28917,0.246,,99.1,0.04,0.91,0.1,0.83,,0.91,5,0.044,0.007,43,203410
2021-01-16,US,OK,,40,,,iso1:us#iso2:us-ok,351665,2952,407443,1390935,700,,7764,1889,,1139,999,511,,3621,,,,0.244,,96.7,0.04,0.9,0.1,0.78,,0.88,5,,,27,
2021-01-17,US,OK,,40,,,iso1:us#iso2:us-ok,354979,2987,408836,1396026,700,,7559,1846,,1131,986,487,,3314,,,,0.242,,85.3,0.04,0.89,0.1,0.77,,0.87,5,,,35,
2021-01-18,US,OK,,40,,,iso1:us#iso2:us-ok,356816,2994,410836,1401900,700,,7299,1941,,1147,1022,491,,1837,,,,0.236,,77.9,0.05,0.88,0.1,0.8,,0.89,5,,,7,
2021-01-19,US,OK,,40,,,iso1:us#iso2:us-ok,358374,3037,413353,1409720,700,,7822,1915,,1134,1007,504,,1558,424000,209687,30919,0.234,,75.5,0.05,0.88,0.1,0.8,,0.89,5,0.053,0.008,43,242093
2021-01-20,US,OK,,40,,,iso1:us#iso2:us-ok,360360,3085,416020,1418707,700,,7244,1615,,1114,843,385,,1986,455275,217690,32308,0.231,,68.6,0.05,0.88,0.1,0.59,,0.76,3,0.055,0.008,48,251684
2021-01-21,US,OK,,40,,,iso1:us#iso2:us-ok,363046,3140,418541,1427693,700,,8238,1799,,1138,1005,474,,2686,490500,230902,34706,0.232,,66.9,0.05,0.88,0.1,0.78,,0.88,3,0.058,0.009,55,267434
2021-01-22,US,OK,,40,,,iso1:us#iso2:us-ok,365992,3187,420760,1435812,700,,8153,1710,,1143,999,459,,2946,496350,247954,37435,0.229,,64.8,0.05,0.88,0.1,0.76,,0.87,3,0.063,0.009,47,287502
2021-01-23,US,OK,,40,,,iso1:us#iso2:us-ok,370149,3231,422357,1442175,700,,7752,1626,,1116,957,449,,4157,496350,263315,39290,0.225,,66.7,0.05,0.88,0.1,0.74,,0.86,3,0.067,0.01,44,304806
2021-01-24,US,OK,,40,,,iso1:us#iso2:us-ok,373090,3279,423559,1446876,700,,7491,1633,,1121,968,455,,2941,496350,279283,41289,0.225,,65.4,0.05,0.88,0.1,0.75,,0.86,3,0.071,0.01,48,322810
2021-01-25,US,OK,,40,,,iso1:us#iso2:us-ok,374853,3293,425433,1452649,700,,7218,1603,,1130,994,442,,1763,496350,282679,41634,0.223,,65.1,0.05,0.88,0.1,0.76,,0.88,3,0.071,0.011,14,326546
2021-01-26,US,OK,,40,,,iso1:us#iso2:us-ok,376424,3323,427864,1461749,700,,7600,1598,,1129,988,425,,1571,530675,284799,41814,0.218,,65.2,0.05,0.88,0.1,0.75,,0.88,3,0.072,0.011,30,328874
2021-01-27,US,OK,,40,,,iso1:us#iso2:us-ok,379110,3388,430096,1470467,700,,8152,1550,,1129,975,407,,2686,569575,296308,46596,0.214,,67.7,0.05,0.89,0.1,0.73,,0.86,3,0.075,0.012,65,345144
2021-01-28,US,OK,,40,,,iso1:us#iso2:us-ok,381430,3423,432070,1478016,700,,8017,1509,,1132,967,405,,2320,592975,308458,52465,0.212,,66.4,0.05,0.89,0.1,0.71,,0.85,3,0.078,0.013,35,363253
2021-01-29,US,OK,,40,,,iso1:us#iso2:us-ok,384217,3471,433821,1484980,700,,7888,1440,,1123,962,389,,2787,594925,323625,60680,0.21,,65.8,0.05,0.89,0.1,0.71,,0.86,3,0.082,0.015,48,386688
2021-01-30,US,OK,,40,,,iso1:us#iso2:us-ok,386590,3504,435082,1490459,700,,7488,1392,,1116,927,429,,2373,594925,339382,68510,0.209,,59.4,0.06,0.88,0.1,0.69,,0.83,3,0.086,0.017,33,410305
2021-01-31,US,OK,,40,,,iso1:us#iso2:us-ok,389472,3547,435430,1491412,700,,7279,1355,,1107,928,390,,2882,594925,356891,78459,0.21,,59.1,0.06,0.88,0.1,0.69,,0.84,3,0.09,0.02,43,437985
2021-02-01,US,OK,,40,,,iso1:us#iso2:us-ok,390868,3564,436059,1491689,700,,7003,1380,,1100,935,385,,1396,594925,360670,80231,0.214,,57.8,0.06,0.87,0.1,0.7,,0.85,3,0.091,0.02,17,443581
2021-02-02,US,OK,,40,,,iso1:us#iso2:us-ok,392164,3602,436653,1491912,700,,7374,1334,,1113,933,364,,1296,616775,362529,80465,0.226,,56.8,0.06,0.87,0.1,0.67,,0.84,3,0.092,0.02,38,445675
2021-02-03,US,OK,,40,,,iso1:us#iso2:us-ok,394283,3654,437358,1492800,700,,7836,1321,,1103,911,354,,2119,675850,372020,87596,0.245,,54.8,0.06,0.86,0.1,0.65,,0.83,3,0.094,0.022,52,462440
2021-02-04,US,OK,,40,,,iso1:us#iso2:us-ok,397065,3681,437990,1494360,700,,7904,1258,,1110,928,354,,2782,700225,382044,99354,0.266,,56.4,0.06,0.85,0.1,0.66,,0.84,3,0.097,0.025,27,484384
2021-02-05,US,OK,,40,,,iso1:us#iso2:us-ok,399727,3710,439279,1499755,700,,7884,1245,,1109,929,346,,2662,700225,393313,114208,0.27,,56.0,0.06,0.84,0.1,0.66,,0.84,3,0.099,0.029,29,510693
2021-02-06,US,OK,,40,,,iso1:us#iso2:us-ok,401780,3761,440396,1505312,700,,7490,1185,,1089,922,336,,2053,734625,406359,131556,0.263,,54.8,0.06,0.82,0.1,0.67,,0.85,3,0.103,0.033,51,541252
2021-02-07,US,OK,,40,,,iso1:us#iso2:us-ok,403954,3813,441076,1508827,700,,7219,1159,,1103,914,315,,2174,734625,424612,145610,0.245,,52.3,0.07,0.81,0.1,0.62,,0.83,3,0.107,0.037,52,573746
2021-02-08,US,OK,,40,,,iso1:us#iso2:us-ok,404994,3817,442141,1513971,700,,6858,1156,,1105,922,328,,1040,,,,0.214,,51.0,0.07,0.8,0.1,0.64,,0.83,3,,,4,
2021-02-09,US,OK,,40,,,iso1:us#iso2:us-ok,406064,3870,443294,1520057,700,,7328,1133,,1107,935,323,,1070,750525,432422,152243,0.191,,50.2,0.07,0.79,0.1,0.65,,0.84,3,0.109,0.038,53,588207
2021-02-10,US,OK,,40,,,iso1:us#iso2:us-ok,407724,3900,444164,1525205,700,,7752,1105,,1105,911,302,,1660,779400,440614,162188,0.174,,48.5,0.07,0.78,0.1,0.61,,0.82,3,0.111,0.041,30,606406
2021-02-11,US,OK,,40,,,iso1:us#iso2:us-ok,409401,3948,444980,1529537,700,,7770,1067,,1105,909,295,,1677,815475,452166,172509,0.166,,44.5,0.08,0.77,0.1,0.6,,0.82,3,0.114,0.044,48,628361
2021-02-12,US,OK,,40,,,iso1:us#iso2:us-ok,410818,3959,445911,1533932,700,,7623,1029,,1114,906,290,,1417,815675,458056,178566,0.163,,40.0,0.09,0.76,0.1,0.58,,0.81,3,0.116,0.045,11,640353
2021-02-13,US,OK,,40,,,iso1:us#iso2:us-ok,412276,3994,446515,1537208,700,,7269,999,,1110,892,270,,1458,815675,468199,188852,0.161,,37.9,0.09,0.75,0.1,0.55,,0.8,3,0.118,0.048,35,660835
2021-02-14,US,OK,,40,,,iso1:us#iso2:us-ok,413542,4024,446788,1539028,700,,6921,964,,1098,853,258,,1266,816650,477378,201044,0.159,,34.6,0.1,0.75,0.1,0.51,,0.78,3,0.121,0.051,30,682354
2021-02-15,US,OK,,40,,,iso1:us#iso2:us-ok,414272,4041,446993,1540154,700,,6672,971,,1095,863,266,,730,,,,0.156,,33.5,0.11,0.74,0.1,0.53,,0.79,3,,,17,
2021-02-16,US,OK,,40,,,iso1:us#iso2:us-ok,414780,4061,447459,1542538,700,,6952,954,,1109,872,252,,508,816650,484478,206173,0.156,,31.5,0.11,0.74,0.1,0.52,,0.79,3,0.122,0.052,20,694616
2021-02-17,US,OK,,40,,,iso1:us#iso2:us-ok,415858,4089,447834,1544398,700,,7329,941,,1113,876,261,,1078,816650,485563,206905,0.161,,29.4,0.12,0.75,0.1,0.52,,0.79,3,0.123,0.052,28,696437
2021-02-18,US,OK,,40,,,iso1:us#iso2:us-ok,416476,4112,448354,1546408,700,,7529,919,,1108,871,252,,618,816650,487252,209203,0.167,,25.5,0.14,0.75,0.1,0.52,,0.79,3,0.123,0.053,23,700440
2021-02-19,US,OK,,40,,,iso1:us#iso2:us-ok,417345,4132,449139,1550003,700,,7478,881,,1091,869,242,,869,1061775,565691,240890,0.167,,23.6,0.15,0.76,0.1,0.52,,0.8,2,0.143,0.061,20,813518
2021-02-20,US,OK,,40,,,iso1:us#iso2:us-ok,418318,4155,449604,1552649,700,,7264,873,,1096,859,237,,973,1061775,572876,251032,0.167,,21.8,0.16,0.76,0.1,0.5,,0.78,2,0.145,0.063,23,830903
2021-02-21,US,OK,,40,,,iso1:us#iso2:us-ok,419354,4181,449972,1554962,700,,7148,832,,1088,828,225,,1036,1061775,584493,274345,0.167,,21.0,0.17,0.77,0.1,0.46,,0.76,2,0.148,0.069,26,865961
2021-02-22,US,OK,,40,,,iso1:us#iso2:us-ok,419853,4203,450662,1558572,700,,6977,865,,1089,849,224,,499,1061775,590545,288951,0.166,,20.1,0.18,0.79,0.1,0.48,,0.78,2,0.149,0.073,22,891227
2021-02-23,US,OK,,40,,,iso1:us#iso2:us-ok,420212,4227,451460,1563950,700,,7521,835,,1095,876,209,,359,1173350,596443,298327,0.157,,19.6,0.18,0.8,0.1,0.49,,0.8,2,0.151,0.075,24,906583
2021-02-24,US,OK,,40,,,iso1:us#iso2:us-ok,421010,4264,452064,1568665,700,,7913,800,,1088,879,207,,798,1271050,613865,309461,0.148,,18.6,0.19,0.81,0.1,0.5,,0.81,2,0.155,0.078,37,935457
2021-02-25,US,OK,,40,,,iso1:us#iso2:us-ok,422156,4302,452533,1572937,700,,7894,738,,1103,873,208,,1146,1334690,630696,324341,0.136,,20.5,0.17,0.82,0.1,0.47,,0.79,2,0.159,0.082,38,967522
2021-02-26,US,OK,,40,,,iso1:us#iso2:us-ok,423023,4320,452962,1577324,700,,7814,701,,1099,861,206,,867,1385540,647372,345705,0.123,,20.5,0.17,0.83,0.1,0.46,,0.78,2,0.164,0.087,18,1006064
2021-02-27,US,OK,,40,,,iso1:us#iso2:us-ok,423802,4379,453269,1580264,700,,7471,670,,1105,839,195,,779,1399890,665948,367540,0.117,,19.8,0.18,0.84,0.1,0.42,,0.76,2,0.168,0.093,59,1046995
2021-02-28,US,OK,,40,,,iso1:us#iso2:us-ok,424508,4428,453493,1582524,700,,7245,665,,1094,839,181,,706,1399890,688342,393028,0.113,,18.6,0.19,0.85,0.1,0.42,,0.77,2,0.174,0.099,49,1095362
2021-03-01,US,OK,,40,,,iso1:us#iso2:us-ok,424888,4478,453885,1585781,700,,6903,648,,1099,841,175,,380,1399890,704200,400460,0.106,,18.2,0.19,0.85,0.1,0.4,,0.77,2,0.178,0.101,50,1119049
2021-03-02,US,OK,,40,,,iso1:us#iso2:us-ok,424999,4534,454300,1590022,700,,7217,633,,1087,850,169,,111,1408880,708140,401779,0.098,,17.3,0.2,0.86,0.1,0.42,,0.78,2,0.179,0.102,56,1124662
2021-03-03,US,OK,,40,,,iso1:us#iso2:us-ok,425746,4534,454723,1595015,700,,7838,612,,1078,847,157,,747,1551080,720959,411725,0.092,,17.1,0.21,0.86,0.1,0.4,,0.79,2,0.182,0.104,0,1147833
2021-03-04,US,OK,,40,,,iso1:us#iso2:us-ok,426641,4534,455085,1599110,700,,7841,561,,1079,839,141,,895,1635550,739525,426191,0.089,,16.2,0.22,0.86,0.1,0.37,,0.78,2,0.187,0.108,0,1181414
2021-03-05,US,OK,,40,,,iso1:us#iso2:us-ok,427558,4534,455445,1603139,700,,7737,522,,1085,859,129,,917,1731720,761033,435582,0.088,,16.4,0.22,0.86,0.1,0.36,,0.79,2,0.192,0.11,0,1213040
2021-03-06,US,OK,,40,,,iso1:us#iso2:us-ok,428536,4534,455678,1606115,700,,7330,523,,1084,810,128,,978,1741270,781746,447602,0.085,,17.1,0.21,0.86,0.1,0.32,,0.75,2,0.198,0.113,0,1246152
2021-03-07,US,OK,,40,,,iso1:us#iso2:us-ok,428997,4534,455921,1608129,700,,7092,495,,1085,806,126,,461,1741270,802893,458310,0.087,,16.2,0.22,0.86,0.1,0.31,,0.74,2,0.203,0.116,0,1278427
2021-03-08,US,OK,,40,,,iso1:us#iso2:us-ok,429162,4534,456270,1611668,700,,6732,479,,1083,808,130,,165,1741270,818496,465461,0.084,,15.4,0.23,0.86,0.1,0.32,,0.75,2,0.207,0.118,0,1300639
2021-03-09,US,OK,,40,,,iso1:us#iso2:us-ok,429432,4701,456657,1616632,700,,6766,420,,1083,785,116,,270,1744610,822520,468285,0.081,,16.0,0.22,0.86,0.1,0.28,,0.72,2,0.208,0.118,,1307274
2021-03-10,US,OK,,40,,,iso1:us#iso2:us-ok,430250,4701,457093,1621049,700,,7715,452,,1087,802,108,,818,1889040,839508,479038,0.083,,16.3,0.22,0.85,0.1,0.27,,0.74,2,0.212,0.121,0,1334818
2021-03-11,US,OK,,40,,,iso1:us#iso2:us-ok,430944,4701,457485,1625406,700,,7864,446,,1087,818,106,,694,1915285,863480,486421,0.084,,15.5,0.23,0.85,0.1,0.28,,0.75,2,0.218,0.123,0,1364914
2021-03-12,US,OK,,40,,,iso1:us#iso2:us-ok,431366,4701,457853,1629238,700,,7701,430,,1095,806,102,,422,1975455,891158,493020,0.084,,13.7,0.26,0.85,0.1,0.26,,0.74,2,0.225,0.125,0,1398278
2021-03-13,US,OK,,40,,,iso1:us#iso2:us-ok,431991,4701,458083,1632221,700,,6595,418,,1088,653,77,,625,1981405,920680,502588,0.084,,12.5,0.28,0.84,0.1,0.15,,0.6,2,0.233,0.127,0,1435464
2021-03-14,US,OK,,40,,,iso1:us#iso2:us-ok,432483,4701,458257,1634102,700,,5411,387,,1090,525,63,,492,1981405,942162,513020,0.083,,12.6,0.28,0.84,0.1,0.1,,0.48,2,0.238,0.13,0,1465197
2021-03-15,US,OK,,40,,,iso1:us#iso2:us-ok,432793,4701,458588,1636704,700,,6525,416,,1081,777,110,,310,1981405,955816,517222,0.085,,13.1,0.27,0.84,0.1,0.27,,0.72,2,0.242,0.131,0,1483295
2021-03-16,US,OK,,40,,,iso1:us#iso2:us-ok,433025,4788,458889,1640586,700,,6749,407,,1078,782,94,,232,2057835,960142,517951,0.085,,13.0,0.27,0.84,0.1,0.24,,0.73,2,0.243,0.131,87,1488390
2021-03-17,US,OK,,40,,,iso1:us#iso2:us-ok,433516,4788,459189,1644390,700,,7443,391,,1081,770,92,,491,2132425,975627,533659,0.082,,11.8,0.3,0.85,0.1,0.23,,0.71,2,0.247,0.135,0,1519597
2021-03-18,US,OK,,40,,,iso1:us#iso2:us-ok,434075,4788,459446,1648024,700,,7362,387,,1074,755,92,,559,2201825,1000385,541818,0.08,,11.3,0.31,0.85,0.1,0.22,,0.7,2,0.253,0.137,0,1551665
2021-03-19,US,OK,,40,,,iso1:us#iso2:us-ok,434491,4788,459714,1651824,700,,7221,383,,1082,760,100,,416,2228465,1025111,550979,0.076,,11.3,0.31,0.86,0.1,0.24,,0.7,2,0.259,0.139,0,1585046
2021-03-20,US,OK,,40,,,iso1:us#iso2:us-ok,434491,4788,459919,1654131,700,,6833,374,,1085,745,86,,0,2239195,1047673,560727,0.077,,9.0,0.39,0.87,0.1,0.2,,0.69,1,0.265,0.142,0,1616226
2021-03-21,US,OK,,40,,,iso1:us#iso2:us-ok,434491,4788,460061,1655872,700,,6656,363,,1078,730,86,,0,2239195,1070180,575499,0.077,,7.2,0.49,0.88,0.1,0.2,,0.68,1,0.27,0.145,0,1652639
2021-03-22,US,OK,,40,,,iso1:us#iso2:us-ok,435450,4788,460348,1659111,700,,6326,365,,1081,720,87,,959,2239195,1081578,586559,0.073,,9.6,0.37,0.89,0.1,0.19,,0.67,1,0.273,0.148,0,1674556
2021-03-23,US,OK,,40,,,iso1:us#iso2:us-ok,435634,4788,460637,1663376,700,,6838,368,,1084,787,86,,184,2289845,1086326,590024,0.071,,9.4,0.38,0.9,0.1,0.22,,0.73,1,0.275,0.149,0,1682725
2021-03-24,US,OK,,40,,,iso1:us#iso2:us-ok,436135,4850,460938,1667666,700,,7606,357,,1080,794,79,,501,2393005,1111515,600632,0.07,,9.5,0.37,0.92,0.1,0.22,,0.74,1,0.281,0.152,62,1717541
2021-03-25,US,OK,,40,,,iso1:us#iso2:us-ok,436504,4850,461208,1671556,700,,7648,382,,1080,802,80,,369,2460515,1130532,619062,0.07,,8.8,0.4,0.93,0.1,0.22,,0.74,1,0.286,0.156,0,1753658
2021-03-26,US,OK,,40,,,iso1:us#iso2:us-ok,436971,4850,461434,1675258,700,,7558,366,,1084,806,80,,467,2478355,1152719,634602,0.068,,9.0,0.4,0.95,0.1,0.22,,0.74,1,0.291,0.16,0,1790349
2021-03-27,US,OK,,40,,,iso1:us#iso2:us-ok,436971,4850,461586,1677614,700,,7277,336,,1081,780,81,,0,2530785,1172868,652623,0.066,,9.0,0.4,0.97,0.1,0.21,,0.72,1,0.296,0.165,0,1827618
2021-03-28,US,OK,,40,,,iso1:us#iso2:us-ok,436971,4850,461714,1679200,700,,7063,331,,1078,748,86,,0,2530785,1192525,675816,0.066,,9.0,0.4,0.98,0.1,0.21,,0.69,1,0.301,0.171,0,1869610
2021-03-29,US,OK,,40,,,iso1:us#iso2:us-ok,437853,4850,461967,1682142,700,,6586,341,,1079,777,83,,882,2530785,1201827,685348,0.066,,8.7,0.41,1.0,0.1,0.22,,0.72,1,0.304,0.173,0,1888004
2021-03-30,US,OK,,40,,,iso1:us#iso2:us-ok,437974,4850,462249,1686111,700,,6928,338,,1078,817,78,,121,2584315,1206550,688345,0.066,,8.4,0.42,1.01,0.1,0.23,,0.76,1,0.305,0.174,0,1895546
2021-03-31,US,OK,,40,,,iso1:us#iso2:us-ok,438364,4953,462494,1689571,700,,7730,322,,1076,813,78,,390,2677545,1224792,704689,0.066,,8.0,0.44,1.03,0.1,0.23,,0.76,1,0.31,0.178,103,1930169
2021-04-01,US,OK,,40,,,iso1:us#iso2:us-ok,438777,4953,462725,1692758,700,,7590,306,,1072,793,73,,413,2748205,1243871,730894,0.067,,8.2,0.43,1.03,0.1,0.21,,0.74,1,0.314,0.185,0,1975056
2021-04-02,US,OK,,40,,,iso1:us#iso2:us-ok,439149,4953,462940,1695908,700,,7427,331,,1067,791,78,,372,2776475,1268778,753454,0.068,,7.9,0.45,1.04,0.1,0.22,,0.74,1,0.321,0.19,0,2021155
2021-04-03,US,OK,,40,,,iso1:us#iso2:us-ok,439149,4953,463111,1698194,700,,6918,310,,1041,742,76,,0,2838195,1290295,780664,0.069,,7.9,0.45,1.04,0.1,0.2,,0.71,1,0.326,0.197,0,2069319
2021-04-04,US,OK,,40,,,iso1:us#iso2:us-ok,439149,4953,463238,1699724,700,,6669,312,,1041,716,73,,0,2838195,1307768,801830,0.069,,7.9,0.45,1.04,0.1,0.18,,0.69,1,0.33,0.203,0,2107328
2021-04-05,US,OK,,40,,,iso1:us#iso2:us-ok,440022,4953,463462,1702663,700,,6268,332,,1050,759,78,,873,2838195,1315073,810376,0.068,,7.8,0.45,1.03,0.1,0.21,,0.72,1,0.332,0.205,0,2122756
2021-04-06,US,OK,,40,,,iso1:us#iso2:us-ok,440142,4953,463737,1706479,700,,6852,341,,1033,773,74,,120,2901635,1318146,812570,0.068,,7.8,0.45,1.02,0.1,0.22,,0.75,1,0.333,0.205,0,2128826
2021-04-07,US,OK,,40,,,iso1:us#iso2:us-ok,441906,6669,464016,1710524,700,,7552,318,,1037,790,68,,1764,3024075,1335798,834683,0.068,,12.8,0.28,1.0,0.1,0.22,,0.76,2,0.338,0.211,1716,2163825
2021-04-08,US,OK,,40,,,iso1:us#iso2:us-ok,442389,6669,464249,1714120,700,,7519,291,,1044,784,64,,483,3065345,1351773,855150,0.067,,13.0,0.27,0.98,0.1,0.2,,0.75,2,0.342,0.216,0,2198505
2021-04-09,US,OK,,40,,,iso1:us#iso2:us-ok,442805,6669,464512,1717497,700,,7448,290,,1039,777,56,,416,3099955,1368221,877403,0.068,,13.2,0.27,0.96,0.1,0.18,,0.75,2,0.346,0.222,0,2235462
2021-04-10,US,OK,,40,,,iso1:us#iso2:us-ok,442805,6669,464696,1719911,700,,7120,306,,1039,757,63,,0,3123625,1386123,902370,0.068,,13.2,0.27,0.94,0.1,0.18,,0.73,2,0.35,0.228,0,2273840
2021-04-11,US,OK,,40,,,iso1:us#iso2:us-ok,442805,6669,464834,1721508,700,,6887,289,,1036,743,63,,0,3123625,1402339,926868,0.068,,13.2,0.27,0.92,0.1,0.18,,0.72,2,0.354,0.234,0,2312369
2021-04-12,US,OK,,40,,,iso1:us#iso2:us-ok,443773,6669,465101,1724411,700,,6714,309,,1023,737,60,,968,3123625,1410306,937722,0.07,,13.5,0.26,0.9,0.1,0.17,,0.72,2,0.356,0.237,0,2330078
